review_id,review_text,sentiment_label,sentiment_score,identified_theme
1244,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,NEGATIVE,0.999367892742157,General User Feedback
1245,It is not work for my device,NEGATIVE,0.9997636675834656,General User Feedback
1246,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",NEGATIVE,0.9990233182907104,General User Feedback
1247,The worst app ever,NEGATIVE,0.9997934699058533,General User Feedback
1248,Betanya Gebre,POSITIVE,0.8911885619163513,General User Feedback
1249,I dont recommand it to any one,NEGATIVE,0.9855505228042603,General User Feedback
1250,Excellent app,POSITIVE,0.9998356103897095,General User Feedback
1251,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",NEGATIVE,0.9988825917243958,Account Access Issues
1252,ትርሃስ,NEGATIVE,0.697056770324707,General User Feedback
1253,Gio,POSITIVE,0.9969680905342102,General User Feedback
1254,App isn't working,NEGATIVE,0.9995692372322083,General User Feedback
1255,so far good but always it lugs,NEGATIVE,0.982947051525116,General User Feedback
1256,Don't trust this bank and its service.,NEGATIVE,0.9996311664581299,General User Feedback
1257,"I can not open and use the application,please help me!",NEGATIVE,0.9995014667510986,App Stability & Speed
1258,Horrible,NEGATIVE,0.9997841715812683,General User Feedback
1259,Mostly not working 😑,NEGATIVE,0.9995824694633484,General User Feedback
1260,Awesome 👌,POSITIVE,0.9998607635498047,General User Feedback
1261,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",NEGATIVE,0.9997915625572205,General User Feedback
1262,Very poor app b/c highly slow to open the app,NEGATIVE,0.9998080134391785,App Stability & Speed
1263,Wedi Tekle .,NEGATIVE,0.84212726354599,General User Feedback
1264,Bad app📱👎👎👎,NEGATIVE,0.9997676014900208,General User Feedback
1265,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,NEGATIVE,0.9956488013267517,General User Feedback
1266,Nice appp,POSITIVE,0.9997910857200623,General User Feedback
1267,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,NEGATIVE,0.952187716960907,General User Feedback
1268,Gooood app my dear,NEGATIVE,0.9005936980247498,General User Feedback
1269,Harun tamam galanaa,NEGATIVE,0.9410597085952759,General User Feedback
1270,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",NEGATIVE,0.9998038411140442,General User Feedback
1271,Gamebela,POSITIVE,0.8994185328483582,General User Feedback
1272,so poor app to use can't start up when open the app,NEGATIVE,0.9997444748878479,App Stability & Speed
1273,"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",NEGATIVE,0.9987001419067383,Transaction Performance
1274,Good job,POSITIVE,0.999835729598999,General User Feedback
1275,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",NEGATIVE,0.9998094439506531,Account Access Issues
1276,Bad app .,NEGATIVE,0.9997915625572205,General User Feedback
1277,"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",NEGATIVE,0.9994394183158875,General User Feedback
1278,Review,POSITIVE,0.9946893453598022,General User Feedback
1279,Goood,NEGATIVE,0.9943867921829224,General User Feedback
1280,👎👎👎👎👎👎👎👎👎,NEGATIVE,0.697056770324707,General User Feedback
1281,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,NEGATIVE,0.99793541431427,General User Feedback
1282,The previous version is better it doesn't work,NEGATIVE,0.9997755885124207,General User Feedback
1283,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",NEGATIVE,0.9998201727867126,Transaction Performance
1284,ok,POSITIVE,0.9997851252555847,General User Feedback
1285,"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",POSITIVE,0.9958856701850891,General User Feedback
1286,It's a useless app,NEGATIVE,0.9998058676719666,General User Feedback
1287,"It's not working as it was , so much need to improve, it was the best but not anymore",NEGATIVE,0.9968530535697937,General User Feedback
1288,Poor network,NEGATIVE,0.9997891783714294,App Stability & Speed
1289,Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,NEGATIVE,0.9993754029273987,General User Feedback
1290,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,NEGATIVE,0.9953023195266724,App Stability & Speed
1291,"It's not working totally, what a useless app is it,",NEGATIVE,0.9998171925544739,General User Feedback
1292,"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",NEGATIVE,0.9989368319511414,General User Feedback
1293,this is so disappointing app 😞,NEGATIVE,0.9998024106025696,General User Feedback
1294,አቢስኒያ የሁሉም ምርጫ,NEGATIVE,0.8337252736091614,General User Feedback
1295,Nays,NEGATIVE,0.9894010424613953,General User Feedback
1296,The worst app,NEGATIVE,0.9997969269752502,General User Feedback
1297,it can't even open and only display error messages,NEGATIVE,0.9993472695350647,App Stability & Speed
1298,not active,NEGATIVE,0.999765932559967,General User Feedback
1299,To get good quality,POSITIVE,0.9998683929443359,General User Feedback
1300,አይሰራም እኮ ምንድን ነው ችግሩ?,NEGATIVE,0.9647620320320129,General User Feedback
1301,uselss app dont download,NEGATIVE,0.9977203011512756,General User Feedback
1302,"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",NEGATIVE,0.9997162222862244,Transaction Performance
1303,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",NEGATIVE,0.9991223216056824,General User Feedback
1304,Corrupted and poor app,NEGATIVE,0.9997439980506897,General User Feedback
1305,When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,NEGATIVE,0.9998012185096741,General User Feedback
1306,FIX YOUR Apollo!! You guys where the best 👌,POSITIVE,0.9994503855705261,General User Feedback
1307,Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,NEGATIVE,0.9994396567344666,App Stability & Speed
1308,"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",NEGATIVE,0.9997815489768982,General User Feedback
1309,Poor application. It turned off by itself,NEGATIVE,0.9997444748878479,General User Feedback
1310,It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,NEGATIVE,0.9991043210029602,App Stability & Speed
1311,we want international mobile banking,POSITIVE,0.958784818649292,General User Feedback
1312,"screenshot isn't working, Please modify it",NEGATIVE,0.9996084570884705,General User Feedback
1313,Naziriet measho 89160437,NEGATIVE,0.9862651228904724,General User Feedback
1314,Ahmed Mohammed husen,POSITIVE,0.9124149680137634,General User Feedback
1315,Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,NEGATIVE,0.9996222257614136,General User Feedback
1316,I have experiance,NEGATIVE,0.8070298433303833,General User Feedback
1317,The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,NEGATIVE,0.9997739195823669,App Stability & Speed
1318,Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,NEGATIVE,0.999760091304779,App Stability & Speed
1319,ርይርፍ,NEGATIVE,0.697056770324707,General User Feedback
1320,The previous application is much better than this one,POSITIVE,0.9991149306297302,General User Feedback
1321,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",NEGATIVE,0.9994294047355652,UI & Design Feedback
1322,mal,NEGATIVE,0.9996137022972107,General User Feedback
1323,It is not working at all,NEGATIVE,0.9997811913490295,General User Feedback
1324,The poorest mobile banking survice ever. Only error reports frequently,NEGATIVE,0.999705970287323,App Stability & Speed
1325,😞😞😞😞,NEGATIVE,0.697056770324707,General User Feedback
1326,😡😡😡😡😡😡😡,NEGATIVE,0.697056770324707,General User Feedback
1327,The worst banking app,NEGATIVE,0.9998050332069397,General User Feedback
1328,The app is constantly crashing and freezing when to send to BOA customers' accounts.,NEGATIVE,0.9988401532173157,Transaction Performance
